,PCODE,Name,Municipality,n_pixels,date,monthly_total_rfh,monthly_max_rfh,monthly_avg_rfq,num_wet_dekads,spi_3,spi_6,year,return_2yr,return_5yr,return_10yr,exceeds_2yr,exceeds_5yr,exceeds_10yr
4063,GH0717,Ga West Municipal,Greater Accra,7.0,2005-03-01,160.428574,60.142857,177.12686666666664,3,0.6187564482161162,0.8715199602982219,2005,88.3158470289308,60.61425993203608,42.273398879264896,0,0,1
4064,GH0717,Ga West Municipal,Greater Accra,7.0,2005-04-01,63.285712000000004,38.285713,64.26084233333334,3,0.3599711927284521,0.1846366804411356,2005,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4065,GH0717,Ga West Municipal,Greater Accra,7.0,2005-05-01,160.28571300000002,67.57143,97.55475466666667,3,0.2934164123858077,-0.7363899111640003,2005,88.3158470289308,60.61425993203608,42.273398879264896,0,1,1
4066,GH0717,Ga West Municipal,Greater Accra,7.0,2005-06-01,137.285715,73.57143,75.40990000000001,3,-0.6991082505170998,-1.6168239986487232,2005,88.3158470289308,60.61425993203608,42.273398879264896,0,1,1
4067,GH0717,Ga West Municipal,Greater Accra,7.0,2005-07-01,41.571428999999995,22.142857,61.83013366666666,3,-1.1636056928926588,-1.5538432907839022,2005,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4068,GH0717,Ga West Municipal,Greater Accra,7.0,2005-08-01,53.571429,39.857143,106.04906333333332,3,-1.152437210793961,-0.5900675032056099,2005,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4069,GH0717,Ga West Municipal,Greater Accra,7.0,2005-09-01,45.0,33.857143,56.055736,3,-1.0784109564779327,0.37558629210747513,2005,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4070,GH0717,Ga West Municipal,Greater Accra,7.0,2005-10-01,169.0,61.57143,114.19159333333334,3,-0.3062055707275762,0.282437973341556,2005,88.3158470289308,60.61425993203608,42.273398879264896,0,1,1
4071,GH0717,Ga West Municipal,Greater Accra,7.0,2005-11-01,124.57143,72.57143,146.54029666666668,3,0.4710398802862385,-0.14122520113887357,2005,88.3158470289308,60.61425993203608,42.273398879264896,0,1,1
4072,GH0717,Ga West Municipal,Greater Accra,7.0,2005-12-01,50.428572,29.571428,118.8195,3,0.9078639530708491,-0.009705906402997158,2005,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
